Year,Month,Province,District,Suspected_Cases,RDT_Tested,Microscopy_Tested,Confirmed_Cases
2025,11,Western,Mongu,7854,6447,495,1810
2025,12,Western,Mongu,8178,6692,434,2662
2025,1,Western,Senanga,10728,9040,223,2274
2025,2,Western,Senanga,10257,9068,671,3322
2025,3,Western,Senanga,11935,10394,280,4457
2025,4,Western,Senanga,7781,6356,423,2722
2025,5,Western,Senanga,7184,5984,320,2589
2025,6,Western,Senanga,5107,4441,237,1395
2025,7,Western,Senanga,3845,3410,122,1260
2025,8,Western,Senanga,2086,1914,60,793
2025,9,Western,Senanga,3407,2977,214,1032
2025,10,Western,Senanga,7192,6437,292,1695
2025,11,Western,Senanga,6775,6064,125,2550
2025,12,Western,Senanga,13352,10779,555,3402
2025,1,Western,Sesheke,8282,6994,532,1886
2025,2,Western,Sesheke,4490,3650,285,1489
2025,3,Western,Sesheke,9816,7890,439,3445
2025,4,Western,Sesheke,9540,8581,401,3243
2025,5,Western,Sesheke,4409,3964,181,1552
2025,6,Western,Sesheke,3088,2531,58,902
2025,7,Western,Sesheke,1970,1694,44,631
2025,8,Western,Sesheke,1626,1407,89,598
2025,9,Western,Sesheke,1577,1242,82,542
2025,10,Western,Sesheke,3784,3097,186,876
2025,11,Western,Sesheke,2535,2167,142,959
2025,12,Western,Sesheke,3695,3261,145,1121
2025,1,Western,Kaoma,7118,5842,178,2545
2025,2,Western,Kaoma,13226,10531,633,3695
2025,3,Western,Kaoma,16488,13912,302,4532
2025,4,Western,Kaoma,17573,15267,481,6416
2025,5,Western,Kaoma,11103,9184,186,3286
2025,6,Western,Kaoma,10781,9050,209,2348
2025,7,Western,Kaoma,3323,2836,66,1211
2025,8,Western,Kaoma,2896,2491,63,789
2025,9,Western,Kaoma,2622,2087,150,776
2025,10,Western,Kaoma,4621,3801,289,1703
2025,11,Western,Kaoma,11059,9598,748,2492
2025,12,Western,Kaoma,11677,10075,624,4430
2025,1,Western,Kalabo,4877,4035,150,1648
2025,2,Western,Kalabo,7925,6679,205,2937
2025,3,Western,Kalabo,8765,7020,552,2017
2025,4,Western,Kalabo,7382,5908,376,2475
2025,5,Western,Kalabo,9630,7764,425,1979
2025,6,Western,Kalabo,2750,2529,85,925
2025,7,Western,Kalabo,1963,1606,107,644
2025,8,Western,Kalabo,2359,2108,55,807
2025,9,Western,Kalabo,2198,1757,121,527
2025,10,Western,Kalabo,2364,1946,73,782
2025,11,Western,Kalabo,5051,4096,147,1797
2025,12,Western,Kalabo,5753,5157,178,1914
2025,1,Western,Shang'ombo,4100,3263,197,1455
2025,2,Western,Shang'ombo,7311,5825,342,2007
2025,3,Western,Shang'ombo,10300,8547,547,2841
2025,4,Western,Shang'ombo,4775,3940,90,1665
2025,5,Western,Shang'ombo,4669,4144,135,1618
2025,6,Western,Shang'ombo,3548,2971,212,968
2025,7,Western,Shang'ombo,1986,1754,134,788
2025,8,Western,Shang'ombo,2956,2316,163,849
2025,9,Western,Shang'ombo,965,874,36,360
2025,10,Western,Shang'ombo,2250,1797,140,697
2025,11,Western,Shang'ombo,4968,4176,328,1851
2025,12,Western,Shang'ombo,5084,4562,263,1388
2025,1,Western,Lukulu,9899,8020,382,3554
2025,2,Western,Lukulu,18010,15041,694,4512
2025,3,Western,Lukulu,15832,13050,490,5037
2025,4,Western,Lukulu,15765,13253,273,3368
2025,5,Western,Lukulu,7497,6246,437,2092
2025,6,Western,Lukulu,7263,6274,449,2448
2025,7,Western,Lukulu,3806,3110,123,1337
2025,8,Western,Lukulu,4553,3684,160,965
2025,9,Western,Lukulu,3524,2954,131,1232
2025,10,Western,Lukulu,3453,2831,141,1123
2025,11,Western,Lukulu,4831,4025,296,1714
2025,12,Western,Lukulu,7973,6898,406,3036
2025,1,Western,Mwandi,9853,8427,628,2974
2025,2,Western,Mwandi,12374,10182,725,3398
2025,3,Western,Mwandi,18097,16368,630,5071
2025,4,Western,Mwandi,18751,16090,868,4139
2025,5,Western,Mwandi,14786,11693,930,3359
2025,6,Western,Mwandi,5358,4480,141,1913
2025,7,Western,Mwandi,4687,3856,166,1640
2025,8,Western,Mwandi,3444,2847,192,964
2025,9,Western,Mwandi,3764,3157,248,1070
2025,10,Western,Mwandi,6155,5067,286,1816
2025,11,Western,Mwandi,7546,6083,240,2530
2025,12,Western,Mwandi,10399,8587,603,3155
2025,1,Western,Sioma,8687,7112,305,1803
2025,2,Western,Sioma,8847,7786,591,2577
2025,3,Western,Sioma,14746,13141,656,3400
2025,4,Western,Sioma,9440,7625,597,2701
2025,5,Western,Sioma,5119,4301,96,1600
2025,6,Western,Sioma,4413,3590,227,1024
2025,7,Western,Sioma,3083,2675,98,853
2025,8,Western,Sioma,2208,1773,72,687
2025,9,Western,Sioma,1944,1622,98,555
2025,10,Western,Sioma,3655,3162,114,917
2025,11,Western,Sioma,7840,6577,420,1927
2025,12,Western,Sioma,5139,4110,247,1836
2025,1,Western,Mitete,15656,13931,842,4462
2025,2,Western,Mitete,17091,14010,1024,5069
2025,3,Western,Mitete,14571,12270,274,5326
2025,4,Western,Mitete,19403,15887,653,6184
2025,5,Western,Mitete,8071,7185,258,2318
2025,6,Western,Mitete,4819,4054,146,1422
2025,7,Western,Mitete,4145,3339,232,1075
2025,8,Western,Mitete,3815,3246,196,869
2025,9,Western,Mitete,4318,3577,89,1144
2025,10,Western,Mitete,5326,4783,96,1538
2025,11,Western,Mitete,11790,10675,308,3425
2025,12,Western,Mitete,9543,7968,368,3302
2025,1,Western,Nkeyema,13053,10922,591,3607
2025,2,Western,Nkeyema,20685,16534,1216,4555
2025,3,Western,Nkeyema,10858,9100,560,2406
2025,4,Western,Nkeyema,11287,9353,739,3202
2025,5,Western,Nkeyema,10369,8462,451,2522
2025,6,Western,Nkeyema,4353,3467,220,1436
2025,7,Western,Nkeyema,3797,3105,95,1352
2025,8,Western,Nkeyema,3673,3162,156,982
2025,9,Western,Nkeyema,3568,2970,128,1269
2025,10,Western,Nkeyema,4598,4201,148,1306
2025,11,Western,Nkeyema,7207,6044,361,1858
2025,12,Western,Nkeyema,8381,6589,466,2166
2025,1,Western,Luampa,6097,5514,138,1688
2025,2,Western,Luampa,12209,9729,722,3508
2025,3,Western,Luampa,10345,9080,369,2412
2025,4,Western,Luampa,6615,5603,311,2419
2025,5,Western,Luampa,6398,5696,123,1450
2025,6,Western,Luampa,3792,3138,84,1277
2025,7,Western,Luampa,1376,1247,43,493
2025,8,Western,Luampa,2253,1965,151,515
2025,9,Western,Luampa,2320,1955,123,567
2025,10,Western,Luampa,2132,1694,120,540
2025,11,Western,Luampa,4574,3853,82,1210
2025,12,Western,Luampa,4081,3404,78,1253
2025,1,Western,Limulunga,8438,7401,488,2586
2025,2,Western,Limulunga,12024,9944,757,4267
2025,3,Western,Limulunga,13536,10560,838,3974
2025,4,Western,Limulunga,6832,5753,266,2447
2025,5,Western,Limulunga,6862,5678,141,2298
2025,6,Western,Limulunga,5918,5144,302,1904
2025,7,Western,Limulunga,2425,2145,64,816
2025,8,Western,Limulunga,3016,2649,55,1162
2025,9,Western,Limulunga,3974,3297,155,878
2025,10,Western,Limulunga,2693,2434,75,1085
2025,11,Western,Limulunga,5719,4680,354,1763
2025,12,Western,Limulunga,6740,5640,177,2309
2025,1,North-Western,Solwezi,7168,6108,388,2353
2025,2,North-Western,Solwezi,9683,8797,394,3390
2025,3,North-Western,Solwezi,10953,9190,444,3207
2025,4,North-Western,Solwezi,8368,7143,416,2750
2025,5,North-Western,Solwezi,6378,5418,143,1433
2025,6,North-Western,Solwezi,3583,2963,232,1093
2025,7,North-Western,Solwezi,3366,3043,108,1245
2025,8,North-Western,Solwezi,3880,3218,139,890
2025,9,North-Western,Solwezi,3037,2654,91,714
2025,10,North-Western,Solwezi,2646,2138,161,645
2025,11,North-Western,Solwezi,4816,4261,160,1515
2025,12,North-Western,Solwezi,12542,10817,620,3008
2025,1,North-Western,Kasempa,4801,4136,241,1770
2025,2,North-Western,Kasempa,5893,5211,184,2038
2025,3,North-Western,Kasempa,6591,6066,204,1767
2025,4,North-Western,Kasempa,5635,4823,145,1936
2025,5,North-Western,Kasempa,5041,4358,250,1249
2025,6,North-Western,Kasempa,2959,2355,179,672
2025,7,North-Western,Kasempa,2390,2195,52,683
2025,8,North-Western,Kasempa,1651,1294,100,490
2025,9,North-Western,Kasempa,1373,1158,41,445
2025,10,North-Western,Kasempa,2660,2346,69,932
2025,11,North-Western,Kasempa,3893,3433,85,1213
2025,12,North-Western,Kasempa,4954,4234,156,1437
2025,1,North-Western,Mwinilunga,7278,5906,323,2487
2025,2,North-Western,Mwinilunga,22848,18954,414,5444
2025,3,North-Western,Mwinilunga,9429,7932,468,2651
2025,4,North-Western,Mwinilunga,10708,9283,389,4107
2025,5,North-Western,Mwinilunga,8427,6994,355,3000
2025,6,North-Western,Mwinilunga,4925,4103,187,1777
2025,7,North-Western,Mwinilunga,3974,3480,195,1140
2025,8,North-Western,Mwinilunga,3125,2771,204,1216
2025,9,North-Western,Mwinilunga,4200,3531,144,922
2025,10,North-Western,Mwinilunga,4185,3723,123,1139
2025,11,North-Western,Mwinilunga,7131,6188,262,1964
2025,12,North-Western,Mwinilunga,9457,8658,304,3126
2025,1,North-Western,Zambezi,5010,4150,309,1862
2025,2,North-Western,Zambezi,8442,7306,393,2766
2025,3,North-Western,Zambezi,5424,4415,169,1700
2025,4,North-Western,Zambezi,4905,4424,173,1704
2025,5,North-Western,Zambezi,2451,2139,58,894
2025,6,North-Western,Zambezi,5044,4422,239,1214
2025,7,North-Western,Zambezi,1926,1729,64,453
2025,8,North-Western,Zambezi,1732,1378,80,405
2025,9,North-Western,Zambezi,2137,1870,69,611
2025,10,North-Western,Zambezi,2874,2327,148,766
2025,11,North-Western,Zambezi,5323,4549,251,1177
2025,12,North-Western,Zambezi,3286,2860,207,873
2025,1,North-Western,Kabompo,7865,6869,505,2952
2025,2,North-Western,Kabompo,10954,9741,238,3955
2025,3,North-Western,Kabompo,22333,19308,900,5920
2025,4,North-Western,Kabompo,19376,17322,459,4404
2025,5,North-Western,Kabompo,18108,14899,896,4079
2025,6,North-Western,Kabompo,5512,4432,230,1749
2025,7,North-Western,Kabompo,4486,4102,95,1255
2025,8,North-Western,Kabompo,4409,3582,197,1555
2025,9,North-Western,Kabompo,4878,4365,92,1509
2025,10,North-Western,Kabompo,3094,2622,138,1093
2025,11,North-Western,Kabompo,6384,5215,249,2130
2025,12,North-Western,Kabompo,8604,6805,537,2440
2025,1,North-Western,Mufumbwe,8645,7554,350,3237
2025,2,North-Western,Mufumbwe,13878,11319,735,3599
2025,3,North-Western,Mufumbwe,10326,9392,405,2810
2025,4,North-Western,Mufumbwe,8471,6780,331,2302
2025,5,North-Western,Mufumbwe,10990,8761,593,3008
2025,6,North-Western,Mufumbwe,7168,6014,427,1862
2025,7,North-Western,Mufumbwe,2533,2315,47,918
2025,8,North-Western,Mufumbwe,1853,1583,95,705
2025,9,North-Western,Mufumbwe,3872,3176,183,1252
2025,10,North-Western,Mufumbwe,2663,2249,136,1009
2025,11,North-Western,Mufumbwe,8578,6870,495,1812
2025,12,North-Western,Mufumbwe,10406,9540,217,2838
2025,1,North-Western,Chavuma,14086,12013,578,4578
2025,2,North-Western,Chavuma,17560,14237,805,4429
2025,3,North-Western,Chavuma,28564,24666,1602,6723
2025,4,North-Western,Chavuma,8243,7010,509,3095
2025,5,North-Western,Chavuma,13149,10702,466,2697
2025,6,North-Western,Chavuma,9959,7986,502,2901
2025,7,North-Western,Chavuma,4861,3974,249,1290
2025,8,North-Western,Chavuma,3804,3375,82,1491
2025,9,North-Western,Chavuma,5096,4228,299,1318
2025,10,North-Western,Chavuma,3180,2838,97,1071
2025,11,North-Western,Chavuma,8393,6864,423,2797
2025,12,North-Western,Chavuma,11982,10427,210,4666
2025,1,North-Western,Manyinga,4785,4093,84,1594
2025,2,North-Western,Manyinga,4908,3892,235,1340
2025,3,North-Western,Manyinga,6526,5394,252,2167
2025,4,North-Western,Manyinga,7944,6538,431,2307
2025,5,North-Western,Manyinga,4137,3501,230,1255
2025,6,North-Western,Manyinga,4561,3774,75,1287
2025,7,North-Western,Manyinga,1438,1185,80,339
2025,8,North-Western,Manyinga,1707,1453,59,587
2025,9,North-Western,Manyinga,1569,1370,33,524
2025,10,North-Western,Manyinga,1185,1012,37,453
2025,11,North-Western,Manyinga,5609,4965,142,1280
2025,12,North-Western,Manyinga,5133,4278,285,1774
2025,1,North-Western,Ikelenge,7912,6190,434,2424
2025,2,North-Western,Ikelenge,8774,7044,495,1937
2025,3,North-Western,Ikelenge,13403,11064,340,3547
2025,4,North-Western,Ikelenge,9691,7880,550,2445
2025,5,North-Western,Ikelenge,6658,5469,129,2146
2025,6,North-Western,Ikelenge,3561,3005,106,1097
2025,7,North-Western,Ikelenge,3792,3259,74,974
2025,8,North-Western,Ikelenge,2325,1822,137,661
2025,9,North-Western,Ikelenge,4272,3827,232,1090
2025,10,North-Western,Ikelenge,5085,4013,268,1032
2025,11,North-Western,Ikelenge,6564,5417,257,2016
2025,12,North-Western,Ikelenge,7378,5915,275,2045
2025,1,North-Western,Mushindamo,8916,7602,158,3089
2025,2,North-Western,Mushindamo,20503,16444,834,4866
2025,3,North-Western,Mushindamo,10923,10053,217,3704
2025,4,North-Western,Mushindamo,8880,7941,409,3377
2025,5,North-Western,Mushindamo,8209,7124,283,1911
2025,6,North-Western,Mushindamo,4747,3986,207,1501
2025,7,North-Western,Mushindamo,3895,3430,186,1154
2025,8,North-Western,Mushindamo,3084,2565,122,823
2025,9,North-Western,Mushindamo,2463,1948,111,833
2025,10,North-Western,Mushindamo,5989,4740,292,1214
2025,11,North-Western,Mushindamo,7478,6243,145,1694
2025,12,North-Western,Mushindamo,7362,6097,297,2691
2025,1,North-Western,Kalumbila,11399,9721,552,2657
2025,2,North-Western,Kalumbila,6905,5622,158,2257
2025,3,North-Western,Kalumbila,14668,12383,273,4043
2025,4,North-Western,Kalumbila,14513,11586,633,3471
2025,5,North-Western,Kalumbila,7634,6797,144,2513
2025,6,North-Western,Kalumbila,4380,3657,120,1291
2025,7,North-Western,Kalumbila,2705,2316,176,916
2025,8,North-Western,Kalumbila,2990,2472,145,702
2025,9,North-Western,Kalumbila,2234,1830,61,741
2025,10,North-Western,Kalumbila,4409,3607,270,1011
2025,11,North-Western,Kalumbila,4992,4375,106,1364
2025,12,North-Western,Kalumbila,6525,5303,344,2250
2025,1,Northern,Kasama,18090,14993,856,6311
2025,2,Northern,Kasama,20204,17083,991,5799
2025,3,Northern,Kasama,20893,17526,1178,6819
2025,4,Northern,Kasama,14575,12327,817,4814
2025,5,Northern,Kasama,25592,20699,1525,5575
2025,6,Northern,Kasama,7115,5605,433,2494
2025,7,Northern,Kasama,6018,5085,187,2137
2025,8,Northern,Kasama,5492,4667,105,1543
2025,9,Northern,Kasama,4735,4052,318,1301
2025,10,Northern,Kasama,3765,3276,173,1252
2025,11,Northern,Kasama,11107,10192,246,4201
2025,12,Northern,Kasama,9426,8218,535,3621
2025,1,Northern,Mbala,14302,11990,285,4817
2025,2,Northern,Mbala,31072,27074,876,6775
2025,3,Northern,Mbala,34120,28551,1812,8898
2025,4,Northern,Mbala,14467,12649,759,4469
2025,5,Northern,Mbala,19703,17496,772,5578
2025,6,Northern,Mbala,12151,10056,356,3936
2025,7,Northern,Mbala,7558,5997,313,2332
2025,8,Northern,Mbala,7764,7021,209,2092
2025,9,Northern,Mbala,4290,3456,196,1420
2025,10,Northern,Mbala,4752,4007,256,1644
2025,11,Northern,Mbala,10943,9081,578,3251
2025,12,Northern,Mbala,17637,14290,626,5249
2025,1,Northern,Mporokoso,21297,19177,598,6514
2025,2,Northern,Mporokoso,29264,26044,1032,9327
2025,3,Northern,Mporokoso,18100,14722,389,6520
2025,4,Northern,Mporokoso,22780,18923,961,6014
2025,5,Northern,Mporokoso,21664,18309,843,6402
2025,6,Northern,Mporokoso,11389,9292,200,3398
2025,7,Northern,Mporokoso,11948,10048,679,2707
2025,8,Northern,Mporokoso,4300,3711,174,1533
2025,9,Northern,Mporokoso,7134,6379,165,2116
2025,10,Northern,Mporokoso,7717,6844,174,2954
2025,11,Northern,Mporokoso,17524,14596,1120,3997
2025,12,Northern,Mporokoso,22034,18600,1046,5208
2025,1,Northern,Luwingu,9825,8216,231,3642
2025,2,Northern,Luwingu,13031,11629,698,3537
2025,3,Northern,Luwingu,16514,14264,1090,3984
2025,4,Northern,Luwingu,13324,12013,273,3394
2025,5,Northern,Luwingu,11162,9128,675,3162
2025,6,Northern,Luwingu,6895,5840,171,2241
2025,7,Northern,Luwingu,6753,5338,314,1967
2025,8,Northern,Luwingu,5534,4764,295,1554
2025,9,Northern,Luwingu,6181,5237,191,1653
2025,10,Northern,Luwingu,8441,6925,152,2142
2025,11,Northern,Luwingu,7827,6555,261,2019
2025,12,Northern,Luwingu,13231,11315,381,4074
2025,1,Northern,Mungwi,26406,22709,1794,6824
2025,2,Northern,Mungwi,32016,27413,1971,10167
2025,3,Northern,Mungwi,16554,14387,601,6104
2025,4,Northern,Mungwi,21920,18836,986,6780
2025,5,Northern,Mungwi,8565,7415,382,2974
2025,6,Northern,Mungwi,17102,14204,664,4432
2025,7,Northern,Mungwi,7410,6821,227,2682
2025,8,Northern,Mungwi,4759,3907,228,1236
2025,9,Northern,Mungwi,6671,6025,156,1597
2025,10,Northern,Mungwi,10427,8385,474,2505
2025,11,Northern,Mungwi,11546,9871,408,2977
2025,12,Northern,Mungwi,18448,15624,1180,4092
2025,1,Northern,Nsama,19900,16836,855,5418
2025,2,Northern,Nsama,17120,14670,1018,6112
2025,3,Northern,Nsama,26262,21247,1557,6168
2025,4,Northern,Nsama,15703,13384,390,5993
2025,5,Northern,Nsama,9346,7851,460,3362
2025,6,Northern,Nsama,11507,9998,540,2691
2025,7,Northern,Nsama,4793,4104,177,1841
2025,8,Northern,Nsama,6362,5841,152,1660
2025,9,Northern,Nsama,7429,6294,173,1892
2025,10,Northern,Nsama,3987,3286,250,1227
2025,11,Northern,Nsama,10389,8894,439,2474
2025,12,Northern,Nsama,13253,11279,576,4651
2025,1,Northern,Chilubi,16360,13497,766,5557
2025,2,Northern,Chilubi,30071,24706,1186,6245
2025,3,Northern,Chilubi,17432,15794,593,7055
2025,4,Northern,Chilubi,28712,23261,1346,7570
2025,5,Northern,Chilubi,9310,7348,530,2498
2025,6,Northern,Chilubi,7544,6309,251,2406
2025,7,Northern,Chilubi,6555,5276,277,1931
2025,8,Northern,Chilubi,5674,5041,271,1301
2025,9,Northern,Chilubi,4103,3367,209,1050
2025,10,Northern,Chilubi,8825,7606,605,2068
2025,11,Northern,Chilubi,6958,6020,182,2658
2025,12,Northern,Chilubi,19961,17727,1212,4564
2025,1,Northern,Kaputa,16793,14552,804,4005
2025,2,Northern,Kaputa,13597,11485,503,4829
2025,3,Northern,Kaputa,13849,11853,802,5298
2025,4,Northern,Kaputa,23069,21006,601,5746
2025,5,Northern,Kaputa,15807,12675,801,4068
2025,6,Northern,Kaputa,6753,5539,292,2182
2025,7,Northern,Kaputa,10990,8882,506,2611
2025,8,Northern,Kaputa,4282,3703,94,1537
2025,9,Northern,Kaputa,4210,3817,173,1080
2025,10,Northern,Kaputa,5234,4238,198,1808
2025,11,Northern,Kaputa,4141,3433,160,1309
2025,12,Northern,Kaputa,18825,16305,493,4340
2025,1,Northern,Mpulungu,13278,10623,697,4376
2025,2,Northern,Mpulungu,21212,18882,584,6176
2025,3,Northern,Mpulungu,18996,17487,387,6351
2025,4,Northern,Mpulungu,32422,29272,1024,8295
2025,5,Northern,Mpulungu,18135,16750,412,6275
2025,6,Northern,Mpulungu,12559,10580,655,3707
2025,7,Northern,Mpulungu,13169,10716,351,3385
2025,8,Northern,Mpulungu,6087,4993,309,1839
2025,9,Northern,Mpulungu,8588,7831,292,1992
2025,10,Northern,Mpulungu,6305,5120,367,2012
2025,11,Northern,Mpulungu,14730,12628,501,4113
2025,12,Northern,Mpulungu,13129,11228,430,4853
2025,1,Northern,Senga Hill,16697,14582,1118,4092
2025,2,Northern,Senga Hill,17967,15199,567,5018
2025,3,Northern,Senga Hill,18137,14393,1119,6207
2025,4,Northern,Senga Hill,15072,13263,419,3624
2025,5,Northern,Senga Hill,5249,4772,119,1725
2025,6,Northern,Senga Hill,8365,7631,296,2408
2025,7,Northern,Senga Hill,4854,4168,295,1778
2025,8,Northern,Senga Hill,5843,4987,250,1317
2025,9,Northern,Senga Hill,4055,3275,210,1298
2025,10,Northern,Senga Hill,6695,5929,425,1510
2025,11,Northern,Senga Hill,3747,3321,178,1445
2025,12,Northern,Senga Hill,20312,16544,478,4380
2025,1,Northern,Lunte,16329,14619,345,5012
2025,2,Northern,Lunte,18810,15583,1017,5922
2025,3,Northern,Lunte,21038,16549,1184,5476
2025,4,Northern,Lunte,13649,11355,612,3925
2025,5,Northern,Lunte,11877,10188,713,3733
2025,6,Northern,Lunte,13573,11590,548,3177
2025,7,Northern,Lunte,7572,6227,454,2369
2025,8,Northern,Lunte,3820,3070,161,1258
2025,9,Northern,Lunte,4316,3814,146,1461
2025,10,Northern,Lunte,6515,5325,171,1867
2025,11,Northern,Lunte,15884,13203,328,4052
2025,12,Northern,Lunte,11104,9655,366,4149
2025,1,Luapula,Mansa,14510,12905,573,4785
2025,2,Luapula,Mansa,21011,18550,630,5659
2025,3,Luapula,Mansa,23158,20173,655,8168
2025,4,Luapula,Mansa,27036,21214,1337,9501
2025,5,Luapula,Mansa,19522,16641,1184,6749
2025,6,Luapula,Mansa,11162,9265,432,4040
2025,7,Luapula,Mansa,6681,5553,390,2193
2025,8,Luapula,Mansa,6340,5163,308,1800
2025,9,Luapula,Mansa,7557,6373,447,1749
2025,10,Luapula,Mansa,4786,4277,201,1159
2025,11,Luapula,Mansa,13190,10466,632,4464
2025,12,Luapula,Mansa,24404,19446,1156,6107
2025,1,Luapula,Samfya,15439,13916,706,5737
2025,2,Luapula,Samfya,19132,16480,1045,7371
2025,3,Luapula,Samfya,17602,16103,406,6777
2025,4,Luapula,Samfya,17938,14536,1005,6246
2025,5,Luapula,Samfya,21175,17357,468,4421
2025,6,Luapula,Samfya,5811,4837,195,2065
2025,7,Luapula,Samfya,10248,8960,704,2521
2025,8,Luapula,Samfya,5458,4755,107,1878
2025,9,Luapula,Samfya,5734,4668,351,1622
2025,10,Luapula,Samfya,6261,5146,270,1575
2025,11,Luapula,Samfya,11483,10625,220,4086
2025,12,Luapula,Samfya,8502,7080,450,3126
2025,1,Luapula,Nchelenge,26097,22844,653,8402
2025,2,Luapula,Nchelenge,19741,17311,875,6601
2025,3,Luapula,Nchelenge,18545,16318,758,6107
2025,4,Luapula,Nchelenge,30686,25224,532,8259
2025,5,Luapula,Nchelenge,15427,13599,733,4832
2025,6,Luapula,Nchelenge,13455,12081,656,3833
2025,7,Luapula,Nchelenge,10844,9011,602,2305
2025,8,Luapula,Nchelenge,6302,5628,299,2001
2025,9,Luapula,Nchelenge,8073,6780,256,1818
2025,10,Luapula,Nchelenge,7704,6165,361,2496
2025,11,Luapula,Nchelenge,9177,7820,438,3042
2025,12,Luapula,Nchelenge,18294,14904,1036,4677
2025,1,Luapula,Kawambwa,14273,13018,426,5758
2025,2,Luapula,Kawambwa,34615,28649,1693,8165
2025,3,Luapula,Kawambwa,17549,13934,835,6192
2025,4,Luapula,Kawambwa,24783,22385,1004,5648
2025,5,Luapula,Kawambwa,14305,12986,380,3885
2025,6,Luapula,Kawambwa,13044,11377,487,4112
2025,7,Luapula,Kawambwa,9465,7935,366,2050
2025,8,Luapula,Kawambwa,5853,4785,267,1624
2025,9,Luapula,Kawambwa,5527,4844,261,1759
2025,10,Luapula,Kawambwa,4009,3133,246,1265
2025,11,Luapula,Kawambwa,16784,15390,461,3933
2025,12,Luapula,Kawambwa,10633,9375,524,3694
2025,1,Luapula,Mwense,37247,32558,1245,8335
2025,2,Luapula,Mwense,29527,24982,529,10094
2025,3,Luapula,Mwense,35846,31998,1965,10798
2025,4,Luapula,Mwense,23535,20000,1146,7075
2025,5,Luapula,Mwense,14833,12270,577,3615
2025,6,Luapula,Mwense,14208,12034,914,3479
2025,7,Luapula,Mwense,4229,3291,236,1427
2025,8,Luapula,Mwense,7736,6053,426,1603
2025,9,Luapula,Mwense,5989,4753,294,1414
2025,10,Luapula,Mwense,6910,5777,405,2271
2025,11,Luapula,Mwense,11049,10053,417,2890
2025,12,Luapula,Mwense,18705,16179,632,5888
2025,1,Luapula,Chienge,11864,10283,768,3769
2025,2,Luapula,Chienge,15434,13791,461,5263
2025,3,Luapula,Chienge,19127,15863,1110,4000
2025,4,Luapula,Chienge,15272,13403,532,5582
2025,5,Luapula,Chienge,16377,13694,631,4325
2025,6,Luapula,Chienge,8681,7456,461,2723
2025,7,Luapula,Chienge,6235,5252,192,1978
2025,8,Luapula,Chienge,4527,3601,219,1077
2025,9,Luapula,Chienge,4730,3965,105,1102
2025,10,Luapula,Chienge,9308,7898,248,2412
2025,11,Luapula,Chienge,9147,7513,277,2254
2025,12,Luapula,Chienge,13059,10862,468,4537
2025,1,Luapula,Milenge,23014,19492,1277,6461
2025,2,Luapula,Milenge,23179,20435,787,6474
2025,3,Luapula,Milenge,17677,14814,322,5778
2025,4,Luapula,Milenge,19198,15909,661,6326
2025,5,Luapula,Milenge,13714,12366,251,3642
2025,6,Luapula,Milenge,4075,3429,268,1353
2025,7,Luapula,Milenge,5017,4098,309,1138
2025,8,Luapula,Milenge,8294,6635,285,1906
2025,9,Luapula,Milenge,4997,4355,102,1496
2025,10,Luapula,Milenge,4395,3851,257,1676
2025,11,Luapula,Milenge,7835,6737,450,2388
2025,12,Luapula,Milenge,11326,9304,617,3911
2025,1,Luapula,Mwansabombwe,9839,8115,238,3029
2025,2,Luapula,Mwansabombwe,18965,17020,435,4856
2025,3,Luapula,Mwansabombwe,13192,11729,251,4618
2025,4,Luapula,Mwansabombwe,9234,7781,224,3044
2025,5,Luapula,Mwansabombwe,8979,7564,442,2968
2025,6,Luapula,Mwansabombwe,6714,5962,324,2319
2025,7,Luapula,Mwansabombwe,4487,4070,188,1518
2025,8,Luapula,Mwansabombwe,3140,2515,105,890
2025,9,Luapula,Mwansabombwe,2155,1821,61,658
2025,10,Luapula,Mwansabombwe,3514,2846,177,996
2025,11,Luapula,Mwansabombwe,6585,5774,241,1564
2025,12,Luapula,Mwansabombwe,8808,7934,231,3404
2025,1,Luapula,Chipili,11641,10646,263,4600
2025,2,Luapula,Chipili,21779,19989,422,7018
2025,3,Luapula,Chipili,17001,15090,1000,6006
2025,4,Luapula,Chipili,10807,8644,586,3204
2025,5,Luapula,Chipili,11051,9093,466,3837
2025,6,Luapula,Chipili,7627,6668,470,2422
2025,7,Luapula,Chipili,6135,4869,307,1539
2025,8,Luapula,Chipili,2845,2342,185,1003
2025,9,Luapula,Chipili,4992,4276,209,1529
2025,10,Luapula,Chipili,5569,4361,312,1380
2025,11,Luapula,Chipili,8709,7492,451,3300
2025,12,Luapula,Chipili,18306,14624,904,5387
2025,1,Luapula,Chembe,6253,5085,169,2100
2025,2,Luapula,Chembe,8588,7217,540,2558
2025,3,Luapula,Chembe,8785,7365,328,3156
2025,4,Luapula,Chembe,10166,7932,561,2815
2025,5,Luapula,Chembe,7072,5923,383,2286
2025,6,Luapula,Chembe,7299,5754,415,1742
2025,7,Luapula,Chembe,2338,1908,49,815
2025,8,Luapula,Chembe,2618,2135,99,918
2025,9,Luapula,Chembe,4014,3600,120,904
2025,10,Luapula,Chembe,4897,4068,184,1033
2025,11,Luapula,Chembe,11034,8708,597,2496
2025,12,Luapula,Chembe,4428,3682,146,1553
2025,1,Luapula,Chifunabuli,14495,12021,392,4576
2025,2,Luapula,Chifunabuli,23884,20506,601,5627
